City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
282,Berlevag,NO,2021-08-14 00:55:27,70.8578,29.0864,48.18,90,24,12.17
283,Praia,CV,2021-08-14 00:55:27,14.9215,-23.5087,77.54,78,75,6.91
284,Narsaq,GL,2021-08-14 00:55:27,60.9167,-46.05,47.93,90,22,1.57
285,Tukrah,LY,2021-08-14 00:55:28,32.5341,20.5791,80.73,71,0,18.86
286,Dauriya,RU,2021-08-14 00:55:28,49.9333,116.8667,60.13,80,99,11.1
287,Bubaque,GW,2021-08-14 00:55:28,11.2833,-15.8333,79.48,81,100,11.61
288,Ust-Ilimsk,RU,2021-08-14 00:55:29,58.0006,102.6619,68.05,70,100,1.54
289,Beian,NO,2021-08-14 00:55:29,63.6559,9.5683,58.01,94,75,10.36
290,Seoul,KR,2021-08-14 00:55:29,37.5683,126.9778,79.99,65,0,6.91
291,Nichinan,JP,2021-08-14 00:55:30,31.6,131.3667,79.75,85,100,15.82
292,Lebane,RS,2021-08-14 00:55:30,42.9239,21.7375,66.79,73,35,0.63
293,Shingu,JP,2021-08-14 00:55:30,33.7333,135.9833,81.91,92,100,15.7
294,Taoudenni,ML,2021-08-14 00:55:31,22.6783,-3.9836,95.88,16,0,3.58
295,Khipro,PK,2021-08-14 00:55:31,25.8285,69.3772,80.62,69,54,20.13
296,Kodiak,US,2021-08-14 00:51:16,57.79,-152.4072,60.31,51,20,17.27
297,Saurimo,AO,2021-08-14 00:55:32,-9.6608,20.3916,61.99,32,0,3.33
298,Krasnoslobodsk,RU,2021-08-14 00:55:32,48.7072,44.5714,75.02,78,0,6.71
299,Cidreira,BR,2021-08-14 00:55:32,-30.1811,-50.2056,58.46,91,100,17.83
300,Wuwei,CN,2021-08-14 00:55:33,37.9281,102.6414,77.25,27,0,2.55
301,Saldanha,ZA,2021-08-14 00:55:33,-33.0117,17.9442,48.25,70,0,13.15
302,Kavieng,PG,2021-08-14 00:55:33,-2.5744,150.7967,85.28,67,17,12.44
303,Bandarbeyla,SO,2021-08-14 00:55:34,9.4942,50.8122,75.92,80,4,24.76
304,Tver,RU,2021-08-14 00:55:34,56.8619,35.8931,53.47,94,6,5.41
305,Oliver,CA,2021-08-14 00:55:34,49.1831,-119.5524,87.71,30,4,1.14
306,Manokwari,ID,2021-08-14 00:55:35,-0.8667,134.0833,82.42,70,88,4.12
307,Biloxi,US,2021-08-14 00:55:35,30.396,-88.8853,84.42,74,1,5.75
308,Ekhabi,RU,2021-08-14 00:55:36,53.5102,142.9671,73.0,53,6,7.36
309,Egvekinot,RU,2021-08-14 00:55:36,66.3167,-179.1667,45.7,87,97,5.06
310,San Angelo,US,2021-08-14 00:55:22,31.4638,-100.437,94.41,37,44,3.0
311,Balakhta,RU,2021-08-14 00:55:36,55.38,91.6,57.02,95,100,7.9
312,Okhotsk,RU,2021-08-14 00:55:37,59.3833,143.3,65.26,76,11,4.34
313,Primo Tapia,MX,2021-08-14 00:55:37,32.22,-116.9172,92.14,56,0,9.13
314,Lisieux,FR,2021-08-14 00:55:37,49.1667,0.1667,56.93,87,0,1.3
315,Kargasok,RU,2021-08-14 00:55:38,59.0556,80.8572,53.4,69,99,4.76
316,Amapa,BR,2021-08-14 00:55:38,1.0,-52.0,71.17,99,100,2.35
317,Dvinskoy,RU,2021-08-14 00:55:39,62.1535,45.1175,57.54,95,100,12.03
318,Bereda,ES,2021-08-14 00:55:39,43.2686,-7.5406,64.92,100,84,2.35
319,Clyde River,CA,2021-08-14 00:55:39,70.4692,-68.5914,43.03,87,90,12.66
320,Vardo,NO,2021-08-14 00:55:40,70.3705,31.1107,50.27,90,62,12.5
321,Guymon,US,2021-08-14 00:53:49,36.6828,-101.4816,85.12,33,26,8.23
322,Tuatapere,NZ,2021-08-14 00:55:40,-46.1333,167.6833,47.82,72,36,18.05
323,Mehran,IR,2021-08-14 00:55:40,33.1222,46.1646,89.08,14,0,8.59
324,Margate,GB,2021-08-14 00:55:41,51.3813,1.3862,62.91,87,8,1.99
325,Abu Kamal,SY,2021-08-14 00:55:41,34.4506,40.9171,87.01,35,0,13.33
326,Sladkovo,RU,2021-08-14 00:55:41,55.5284,70.3385,54.79,77,53,4.99
327,Sechura,PE,2021-08-14 00:55:42,-5.5569,-80.8222,66.34,81,42,13.76
328,Korla,CN,2021-08-14 00:55:42,41.7597,86.1469,82.09,21,95,12.5
329,Joshimath,IN,2021-08-14 00:55:42,30.5667,79.5667,70.36,92,100,1.57
330,Bollnas,SE,2021-08-14 00:55:43,61.3482,16.3946,58.12,98,100,4.79
331,Sao Joao Da Barra,BR,2021-08-14 00:55:43,-21.6403,-41.0511,69.46,85,85,14.81
332,Kulhudhuffushi,MV,2021-08-14 00:55:44,6.6221,73.07,81.9,74,100,17.09
333,Kailua,US,2021-08-14 00:55:44,21.4022,-157.7394,85.41,65,40,13.8
334,Nakhon Si Thammarat,TH,2021-08-14 00:55:44,8.25,100.0,78.8,72,100,8.21
335,Bangangte,CM,2021-08-14 00:55:45,5.1409,10.5198,61.14,98,100,3.87
336,Agadez,NE,2021-08-14 00:55:45,19.75,10.25,86.77,27,0,9.04
337,Feijo,BR,2021-08-14 00:55:45,-8.1642,-70.3536,77.16,49,0,1.95
338,Vestmannaeyjar,IS,2021-08-14 00:55:46,63.4427,-20.2734,54.79,90,52,7.29
339,Darhan,MN,2021-08-14 00:55:46,49.4867,105.9228,64.62,84,100,1.81
340,Faya,SA,2021-08-14 00:55:47,18.3851,42.4509,69.91,52,85,2.06
341,Ternate,ID,2021-08-14 00:55:47,0.8,127.4,82.53,72,43,2.15
342,Sitka,US,2021-08-14 00:55:47,57.0531,-135.33,58.55,97,100,6.35
343,Gushikawa,JP,2021-08-14 00:55:48,26.3544,127.8686,85.59,78,75,16.11
344,Porto Nacional,BR,2021-08-14 00:55:48,-10.7081,-48.4172,78.8,31,5,2.8
345,Olafsvik,IS,2021-08-14 00:55:48,64.8945,-23.7142,52.18,88,100,11.95
346,Hasaki,JP,2021-08-14 00:55:48,35.7333,140.8333,81.0,91,100,15.21
347,Sept-Iles,CA,2021-08-14 00:55:49,50.2001,-66.3821,68.52,100,75,3.44
348,Kostomuksha,RU,2021-08-14 00:55:49,64.571,30.5767,51.22,94,4,5.73
349,Asyut,EG,2021-08-14 00:55:49,27.181,31.1837,87.98,28,0,7.31
350,Novopokrovka,UA,2021-08-14 00:55:50,49.8425,36.5477,62.98,62,90,8.01
351,Ambon,ID,2021-08-14 00:55:50,-3.6954,128.1814,80.74,78,40,8.05
352,Kem,RU,2021-08-14 00:55:50,64.9555,34.5793,55.02,92,100,11.43
353,Newport,GB,2021-08-14 00:51:54,51.5877,-2.9984,62.85,90,55,12.64
354,Kapoeta,SS,2021-08-14 00:55:51,4.7717,33.5903,69.67,87,100,4.56
355,Nemuro,JP,2021-08-14 00:55:51,43.3236,145.575,57.63,74,82,10.8
356,Fare,PF,2021-08-14 00:55:51,-16.7,-151.0167,78.8,69,7,12.71
357,Whitehorse,CA,2021-08-14 00:52:21,60.7161,-135.0538,65.17,59,75,19.57
358,Kurilsk,RU,2021-08-14 00:55:52,45.2333,147.8833,59.14,68,11,3.22
359,Nhulunbuy,AU,2021-08-14 00:55:52,-12.2333,136.7667,77.61,78,90,6.91
360,Minot,US,2021-08-14 00:55:26,48.2325,-101.2963,86.11,24,6,3.0
361,Maridi,SS,2021-08-14 00:55:53,4.9158,29.4742,66.6,98,100,4.81
362,Rawson,AR,2021-08-14 00:55:53,-43.3002,-65.1023,55.85,27,9,9.48
363,Japura,ID,2021-08-14 00:55:53,-0.3167,102.35,78.91,79,100,3.8
364,Siilinjarvi,FI,2021-08-14 00:55:54,63.0833,27.6667,60.82,82,0,5.75
365,Svetlyy,RU,2021-08-14 00:55:54,54.675,20.1347,64.45,69,100,11.65
366,Hami,CN,2021-08-14 00:55:54,42.8,93.45,84.4,24,1,7.99
367,Isakly,RU,2021-08-14 00:55:55,54.1333,51.5333,62.71,33,7,5.55
368,Marienburg,PL,2021-08-14 00:55:55,54.0359,19.0266,71.26,62,100,9.73
369,Samandag,TR,2021-08-14 00:55:55,36.0842,35.9771,78.33,84,3,4.81
370,Chapada Dos Guimaraes,BR,2021-08-14 00:55:56,-15.4606,-55.7497,67.66,45,6,1.83
371,Oktyabrskiy,RU,2021-08-14 00:55:56,54.4815,53.471,59.65,38,1,6.33
372,Adrar,MR,2021-08-14 00:55:56,20.5022,-10.0711,91.08,30,2,8.99
373,Camacha,PT,2021-08-14 00:55:57,33.0833,-16.3333,69.53,78,40,9.22
374,Praia Da Vitoria,PT,2021-08-14 00:55:57,38.7333,-27.0667,73.76,94,75,16.08
375,Solnechnyy,RU,2021-08-14 00:55:57,50.7214,136.6319,73.08,51,43,3.94
376,Nakamura,JP,2021-08-14 00:55:58,32.9833,132.9333,78.85,95,100,11.48
377,Colares,PT,2021-08-14 00:55:58,38.7992,-9.4469,72.59,64,0,13.94
378,Deolali,IN,2021-08-14 00:55:58,19.95,73.8333,70.99,90,100,9.1
379,Bijie,CN,2021-08-14 00:55:58,27.3125,105.2942,65.7,89,100,2.98
380,Champerico,GT,2021-08-14 00:55:59,14.3,-91.9167,85.35,77,100,5.39
381,Oxapampa,PE,2021-08-14 00:55:59,-10.5775,-75.4017,59.67,93,93,1.32
382,Charters Towers,AU,2021-08-14 00:56:00,-20.1,146.2667,75.54,44,0,10.2
383,Grindavik,IS,2021-08-14 00:56:00,63.8424,-22.4338,51.75,100,90,10.36
384,Urusha,RU,2021-08-14 00:56:00,54.05,122.9,69.17,52,13,3.11
385,Nioro,GM,2021-08-14 00:56:01,13.35,-15.75,75.81,88,100,5.86
386,Launceston,AU,2021-08-14 00:51:18,-41.45,147.1667,56.61,78,75,7.0
387,Sherlovaya Gora,RU,2021-08-14 00:56:01,50.5667,116.25,60.26,73,51,9.91
388,Biograd Na Moru,HR,2021-08-14 00:56:02,43.9433,15.4519,78.76,49,10,4.65
389,Canoinhas,BR,2021-08-14 00:56:02,-26.1772,-50.39,49.95,99,100,3.27
390,Damietta,EG,2021-08-14 00:56:02,31.4165,31.8133,82.29,69,0,5.68
391,Bonfim,BR,2021-08-14 00:56:03,3.0833,-59.95,73.51,94,100,3.78
392,Huaiyuan,CN,2021-08-14 00:56:03,32.973,117.1995,71.04,93,100,6.6
393,Savonlinna,FI,2021-08-14 00:56:03,61.8699,28.88,57.25,88,0,8.05
394,Tomatlan,MX,2021-08-14 00:56:04,19.9333,-105.25,80.33,86,29,4.0
395,Natal,BR,2021-08-14 00:56:04,-5.795,-35.2094,75.42,83,0,9.22
396,Prince Rupert,CA,2021-08-14 00:55:10,54.3161,-130.3201,69.89,79,75,5.75
397,Kedrovyy,RU,2021-08-14 00:56:05,56.1667,91.8167,57.61,95,100,4.18
398,Belmonte,BR,2021-08-14 00:56:05,-15.8631,-38.8828,73.9,78,57,7.47
399,Colac,AU,2021-08-14 00:56:05,-38.3333,143.5833,57.0,70,7,12.46
400,Kabare,CD,2021-08-14 00:56:06,-2.4683,28.8242,61.03,88,49,0.72
401,Abyek,IR,2021-08-14 00:56:06,36.0667,50.55,69.4,46,6,3.15
402,Aksarka,RU,2021-08-14 00:56:06,66.5606,67.7975,58.82,99,100,6.71
403,Antalaha,MG,2021-08-14 00:56:07,-14.9003,50.2788,66.51,87,3,6.93
404,Narwar,IN,2021-08-14 00:56:07,25.65,77.9,76.69,82,93,13.22
405,Beatrice,US,2021-08-14 00:56:08,40.2681,-96.747,82.06,57,1,3.44
406,Ixtapa,MX,2021-08-14 00:56:08,20.7,-105.2,84.22,80,93,1.86
407,Taitung,TW,2021-08-14 00:56:08,22.7583,121.1444,86.27,66,75,2.3
408,Itacoatiara,BR,2021-08-14 00:51:14,-3.1431,-58.4442,73.51,96,100,3.6
409,Puerto Madero,MX,2021-08-14 00:51:18,14.7208,-92.4215,82.6,89,75,5.75
410,Dashitou,CN,2021-08-14 00:56:09,43.3067,128.5114,57.69,88,100,6.33
411,Magistralnyy,RU,2021-08-14 00:56:09,56.1725,107.4458,67.98,63,100,4.21
412,Pangody,RU,2021-08-14 00:56:09,65.85,74.4859,56.95,91,100,4.27
413,Ahipara,NZ,2021-08-14 00:56:10,-35.1667,173.1667,58.41,69,13,14.0
414,Maskinonge,CA,2021-08-14 00:56:10,46.2286,-73.0192,82.45,69,80,9.22
415,Svetlaya,RU,2021-08-14 00:56:10,46.5389,138.3297,64.15,70,66,4.83
416,Novyy Urengoy,RU,2021-08-14 00:55:28,66.0833,76.6333,57.72,86,100,4.05
417,Gerede,TR,2021-08-14 00:56:11,40.8008,32.1969,49.68,89,76,2.24
418,Yining,CN,2021-08-14 00:56:11,29.0361,114.5636,73.44,98,100,2.04
419,Ilulissat,GL,2021-08-14 00:56:11,69.2167,-51.1,47.59,98,100,9.8
420,Borogontsy,RU,2021-08-14 00:56:12,62.6683,131.1683,71.64,46,89,1.48
421,Geraldton,AU,2021-08-14 00:56:12,-28.7667,114.6,52.21,93,0,3.44
422,Hammerfest,NO,2021-08-14 00:56:12,70.6634,23.6821,48.65,81,90,9.22
423,Bathsheba,BB,2021-08-14 00:56:13,13.2167,-59.5167,81.21,89,40,11.5
424,Jijiga,ET,2021-08-14 00:56:13,9.35,42.8,64.98,66,11,14.74
425,Kendari,ID,2021-08-14 00:56:13,-3.945,122.4989,79.66,82,48,0.63
426,Beloha,MG,2021-08-14 00:56:13,-25.1667,45.05,63.14,59,100,11.86
427,Hurup,DK,2021-08-14 00:56:14,56.7494,8.4195,61.61,3,18,20.69
428,Padang,ID,2021-08-14 00:56:14,-0.9492,100.3543,77.05,84,100,3.13
429,Tura,IN,2021-08-14 00:56:15,25.5198,90.2201,74.32,99,100,4.25
430,Bartica,GY,2021-08-14 00:56:15,6.4,-58.6167,77.32,98,99,2.28
431,Beisfjord,NO,2021-08-14 00:56:15,68.3751,17.5988,56.05,95,99,0.65
432,Walvis Bay,NA,2021-08-14 00:56:16,-22.9575,14.5053,53.1,87,0,5.75
433,Miri,MY,2021-08-14 00:56:16,4.4148,114.0089,77.14,94,40,2.3
434,Dingzhou,CN,2021-08-14 00:56:17,38.5131,114.9956,77.11,92,99,5.28
435,Concarneau,FR,2021-08-14 00:56:17,47.875,-3.9225,59.77,77,0,4.27
436,Iskateley,RU,2021-08-14 00:56:17,67.6803,53.1512,61.16,96,100,15.1
437,Palmer,US,2021-08-14 00:51:56,42.1584,-72.3287,84.13,75,20,3.44
438,Keuruu,FI,2021-08-14 00:56:18,62.2667,24.7,59.18,97,20,4.16
439,Serebryansk,KZ,2021-08-14 00:56:18,49.6925,83.2892,54.95,96,99,3.89
440,Dongsheng,CN,2021-08-14 00:56:18,39.8161,109.9776,69.26,60,0,13.06
441,Okaya,JP,2021-08-14 00:56:19,36.0566,138.0451,68.74,100,75,6.91
442,Puri,IN,2021-08-14 00:56:19,19.8,85.85,81.12,75,100,5.21
443,Nishihara,JP,2021-08-14 00:56:20,26.1842,127.7558,85.66,82,40,14.97
444,Cap Malheureux,MU,2021-08-14 00:56:20,-19.9842,57.6142,67.46,80,0,5.01
445,Kabalo,CD,2021-08-14 00:56:20,-6.05,26.9167,75.92,68,6,6.22
446,Kasamwa,TZ,2021-08-14 00:56:21,-2.85,32.4333,68.94,72,99,2.77
447,Roald,NO,2021-08-14 00:56:21,62.5833,6.1333,60.17,88,90,4.61
448,Nouadhibou,MR,2021-08-14 00:56:21,20.931,-17.0347,71.58,83,0,21.85
449,Macamic,CA,2021-08-14 00:56:22,48.7502,-78.9996,66.43,68,32,4.38
450,Port Moresby,PG,2021-08-14 00:56:22,-9.4431,147.1797,83.62,70,40,11.5
451,Somerset East,ZA,2021-08-14 00:56:23,-32.7217,25.588,38.61,95,26,4.72
452,Kalabo,ZM,2021-08-14 00:56:23,-14.97,22.6814,57.67,23,0,6.49
453,Little Current,CA,2021-08-14 00:56:23,45.9793,-81.9248,69.89,62,0,16.82
454,Copiapo,CL,2021-08-14 00:56:24,-27.3667,-70.3333,47.89,52,7,0.58
455,Vila Do Maio,CV,2021-08-14 00:56:24,15.1333,-23.2167,77.79,79,88,16.44
456,Gebze,TR,2021-08-14 00:56:25,40.8028,29.4307,74.05,73,40,8.05
457,Kot Samaba,PK,2021-08-14 00:56:25,28.5522,70.4684,82.26,63,12,15.77
458,Eirunepe,BR,2021-08-14 00:56:25,-6.6603,-69.8736,78.51,50,5,1.05
459,Simao,CN,2021-08-14 00:56:25,22.7886,100.9748,67.03,99,100,1.9
460,San Roque,ES,2021-08-14 00:56:26,36.2107,-5.3842,72.41,96,45,6.6
461,Oranjestad,AW,2021-08-14 00:56:26,12.524,-70.027,84.15,74,20,16.11
462,Jackson,US,2021-08-14 00:56:26,42.4165,-122.8345,99.01,23,90,12.66
463,Gold Coast,AU,2021-08-14 00:56:27,-28.0,153.4333,74.19,77,90,4.0
464,Bulancak,TR,2021-08-14 00:56:27,40.9372,38.2291,72.48,79,100,8.79
465,Artyom,AZ,2021-08-14 00:56:28,40.4723,50.333,80.74,64,67,14.09
466,Riohacha,CO,2021-08-14 00:56:28,11.5444,-72.9072,80.69,77,29,14.83
467,Vilhena,BR,2021-08-14 00:56:28,-12.7406,-60.1458,70.65,46,4,3.94
468,Taltal,CL,2021-08-14 00:56:29,-25.4,-70.4833,58.33,69,5,6.62
469,Anadyr,RU,2021-08-14 00:56:29,64.75,177.4833,61.3,77,0,4.47
470,Morro Da Fumaca,BR,2021-08-14 00:56:29,-28.6508,-49.21,56.01,92,100,3.11
471,Luanda,AO,2021-08-14 00:56:30,-8.8368,13.2343,71.6,88,20,4.61
472,Saint John,CA,2021-08-14 00:52:21,45.2727,-66.0677,75.58,95,1,3.44
473,Santiago,CL,2021-08-14 00:55:56,-33.4569,-70.6483,49.15,52,0,4.61
474,Sanming,CN,2021-08-14 00:56:30,26.2486,117.6186,83.39,86,100,2.68
475,Carutapera,BR,2021-08-14 00:53:16,-1.195,-46.02,76.84,91,68,7.16
476,Nouakchott,MR,2021-08-14 00:56:31,18.0858,-15.9785,80.53,83,78,16.6
477,Itarema,BR,2021-08-14 00:56:31,-2.9248,-39.9167,78.31,80,6,14.18
478,Tocopilla,CL,2021-08-14 00:56:31,-22.092,-70.1979,62.83,69,50,9.01
479,Eureka,US,2021-08-14 00:56:21,40.8021,-124.1637,80.67,77,64,1.99
480,Port Lincoln,AU,2021-08-14 00:55:35,-34.7333,135.8667,57.33,63,0,9.62
481,Boden,SE,2021-08-14 00:56:32,65.8252,21.6886,57.2,79,64,2.93
482,Omagh,GB,2021-08-14 00:53:00,54.6,-7.3,50.02,96,100,5.5
483,Patnongon,PH,2021-08-14 00:56:32,10.9132,121.9937,82.87,76,99,1.28
484,Sochi,RU,2021-08-14 00:56:33,43.6,39.7303,68.09,83,100,5.77
485,Lakes Entrance,AU,2021-08-14 00:56:33,-37.8811,147.981,62.19,49,0,3.24
486,Wanxian,CN,2021-08-14 00:56:33,30.8039,108.3897,73.45,93,100,4.63
487,Maniitsoq,GL,2021-08-14 00:56:34,65.4167,-52.9,48.9,81,100,23.44
488,Tarakan,ID,2021-08-14 00:56:34,3.3,117.6333,81.9,78,20,8.05
489,Maldonado,UY,2021-08-14 00:56:34,-34.6667,-54.9167,47.59,93,75,5.84
490,Mirpur Sakro,PK,2021-08-14 00:56:35,24.5474,67.6277,82.62,72,100,17.76
491,Ushibuka,JP,2021-08-14 00:56:35,32.1906,130.0228,81.34,90,100,24.29
492,Braganca,BR,2021-08-14 00:56:36,-1.0536,-46.7656,73.71,98,80,2.35
493,Ostrovnoy,RU,2021-08-14 00:56:36,68.0531,39.5131,51.24,98,100,16.67
494,Jurado,CO,2021-08-14 00:56:36,7.1053,-77.7641,76.48,90,96,3.71
495,Phan Thiet,VN,2021-08-14 00:56:37,10.9333,108.1,83.53,69,100,7.7
496,Mandan,US,2021-08-14 00:56:37,46.8267,-100.8896,87.78,25,1,10.36
497,Christchurch,NZ,2021-08-14 00:55:32,-43.5333,172.6333,44.8,87,90,21.85
498,Sarakhs,IR,2021-08-14 00:56:38,36.5449,61.1577,78.94,29,0,4.61
499,Sioux Lookout,CA,2021-08-14 00:56:38,50.1001,-91.917,64.78,51,75,8.05
500,Gossaigaon,IN,2021-08-14 00:56:38,26.4481,89.989,76.41,99,100,0.81
501,Bonavista,CA,2021-08-14 00:56:39,48.6499,-53.1147,66.11,94,72,12.03
502,Los Llanos De Aridane,ES,2021-08-14 00:56:39,28.6585,-17.9182,69.55,90,20,14.97
503,Cururupu,BR,2021-08-14 00:56:39,-1.8283,-44.8683,75.22,92,30,4.27
504,Nevelsk,RU,2021-08-14 00:56:40,46.6733,141.8633,63.03,55,4,9.57
505,Simbahan,PH,2021-08-14 00:56:40,6.3032,120.5836,82.9,73,100,6.53
506,Cuiluan,CN,2021-08-14 00:56:40,47.72,128.648,71.64,58,28,5.28
507,Bambanglipuro,ID,2021-08-14 00:56:41,-7.95,110.2833,79.43,77,38,9.98
508,Kasempa,ZM,2021-08-14 00:56:41,-13.4584,25.8338,61.72,30,0,10.07
509,Essau,GM,2021-08-14 00:56:41,13.4839,-16.5347,78.96,80,100,10.56
510,Chingirlau,KZ,2021-08-14 00:56:42,51.095,54.0814,61.79,35,11,8.61
511,Sudbury,CA,2021-08-14 00:53:53,46.49,-80.99,68.97,67,52,4.56
512,Paamiut,GL,2021-08-14 00:56:42,61.994,-49.6678,45.57,84,86,21.47
513,Havoysund,NO,2021-08-14 00:56:43,70.9963,24.6622,49.08,79,96,21.68
514,Timaru,NZ,2021-08-14 00:56:43,-44.4,171.25,50.9,59,51,12.8
515,Rudbar,AF,2021-08-14 00:56:43,30.15,62.6,83.57,22,1,10.71
516,Thunder Bay,CA,2021-08-14 00:54:35,48.4001,-89.3168,66.11,46,40,11.5
517,Monrovia,LR,2021-08-14 00:56:44,6.3005,-10.7969,76.75,79,98,10.8
518,Mapimi,MX,2021-08-14 00:56:44,25.8167,-103.85,83.17,30,29,11.07
519,Kainantu,PG,2021-08-14 00:56:44,-6.2887,145.8655,70.47,72,72,3.98
520,Sokoni,TZ,2021-08-14 00:56:44,-6.4333,39.55,75.06,81,4,17.47
521,Yumen,CN,2021-08-14 00:56:45,40.2833,97.2,78.78,18,0,11.1
522,Sivaki,RU,2021-08-14 00:56:45,52.6333,126.75,71.96,51,4,2.3
523,Mayo,US,2021-08-14 00:56:45,38.8876,-76.5119,76.26,94,100,1.99
524,Sobolevo,RU,2021-08-14 00:56:46,54.4299,31.8996,53.56,87,7,3.98
525,Cayenne,GF,2021-08-14 00:56:46,4.9333,-52.3333,79.09,88,90,1.01
526,Umarkot,PK,2021-08-14 00:56:46,25.3616,69.7362,82.11,64,96,17.54
527,Chernyshevskiy,RU,2021-08-14 00:56:47,63.0128,112.4714,60.39,88,100,2.82
528,Korgen,NO,2021-08-14 00:56:47,66.0771,13.8153,57.31,79,67,4.36
529,Pervomayskoye,RU,2021-08-14 00:56:47,43.919,46.7102,75.18,72,6,9.55
530,Poum,NC,2021-08-14 00:56:48,-20.2333,164.0167,71.74,58,0,9.01
531,Monforte De Lemos,ES,2021-08-14 00:56:48,42.5216,-7.5142,65.43,94,1,0.6
532,Sungairaya,ID,2021-08-14 00:56:48,0.7,108.9,78.67,85,100,3.49
533,Udachnyy,RU,2021-08-14 00:56:49,66.4167,112.4,52.03,64,100,11.34
534,Santa Maria Del Oro,MX,2021-08-14 00:56:49,25.9333,-105.3667,76.21,46,86,2.71
535,Bassano,CA,2021-08-14 00:56:50,50.7834,-112.4685,92.95,16,0,7.25
536,Kirkuk,IQ,2021-08-14 00:56:50,35.4681,44.3922,89.78,18,0,7.25
537,Briceni,MD,2021-08-14 00:56:50,48.3572,27.7036,59.52,64,33,2.26
538,Tezu,IN,2021-08-14 00:56:51,27.9167,96.1667,75.76,99,100,0.63
539,Lakhdenpokhya,RU,2021-08-14 00:56:51,61.5198,30.1992,60.33,79,100,6.73
540,Hagere Hiywet,ET,2021-08-14 00:56:51,8.9833,37.85,55.71,90,7,4.32
541,Troina,IT,2021-08-14 00:56:51,37.7854,14.5985,72.37,36,0,3.58
542,Tanete,ID,2021-08-14 00:56:52,-3.9443,119.7848,83.26,68,35,12.44
543,Blagoyevo,RU,2021-08-14 00:56:52,63.3667,47.9167,57.45,94,96,11.12
544,Ghanzi,BW,2021-08-14 00:56:53,-21.5667,21.7833,53.33,41,0,11.45
545,Hofn,IS,2021-08-14 00:56:53,64.2539,-15.2082,53.01,87,62,7.61
546,Gander,CA,2021-08-14 00:56:53,48.9682,-54.5906,66.33,94,90,6.91
547,Panzhihua,CN,2021-08-14 00:56:53,26.5851,101.7128,70.84,98,100,3.74
548,Stokmarknes,NO,2021-08-14 00:56:54,68.5646,14.9108,52.5,84,61,3.06
549,Simpang,ID,2021-08-14 00:56:54,-1.2667,104.0833,78.51,83,60,4.43
550,Kupino,RU,2021-08-14 00:56:55,54.3663,77.2981,52.3,80,100,8.79
551,Alice Springs,AU,2021-08-14 00:56:55,-23.7,133.8833,62.15,20,0,12.66
552,Mahibadhoo,MV,2021-08-14 00:56:56,3.7833,72.9667,82.62,65,100,19.08
553,Kiruna,SE,2021-08-14 00:56:56,67.8557,20.2251,41.92,93,90,3.44
554,Valer,NO,2021-08-14 00:56:56,60.6785,11.8331,55.9,98,91,3.33
555,Mugur-Aksy,RU,2021-08-14 00:56:56,50.35,90.5,54.0,74,69,2.95
556,Diphu,IN,2021-08-14 00:56:57,25.8333,93.4333,75.51,99,100,1.61
557,Laguna,US,2021-08-14 00:56:57,38.421,-121.4238,101.21,38,1,4.0
558,Ouadda,CF,2021-08-14 00:56:58,8.0777,22.4007,64.71,98,9,2.24
559,Mastung,PK,2021-08-14 00:56:58,29.7994,66.845,72.7,15,6,4.23
